V1	V2	V3
-37.0656817906971	3.12990900704149	18.5043300441528
-38.4980058586381	3.97797288517055	22.4462621233155
-37.6948073624853	1.70541651221693	18.3983011469145
-37.6710471617184	3.37317772308993	18.5382644187704
-38.2141637510264	3.83284619633255	21.3236385033944
-38.0578345800561	3.6324544552073	19.9393364066317
-38.607495303563	3.35950292815154	22.3347488522887
-36.8209702731123	2.10977226350033	19.4117730881389
-37.1699506371008	1.6766212257987	18.859614351087
-36.9710629383876	2.93397230439722	18.5009698550569
-37.2893389073423	2.56219541097726	18.6345665553695
-37.2006076240809	3.16717375738537	18.7522996248687
-37.7866436204782	3.18119284240021	20.2313692421999
-37.3667355294508	2.73336548856537	19.4485022795788
-38.6000764466487	3.62423809050367	22.468070040376
-38.6110221332685	3.54749272608934	22.4439760753613
-37.5055864542219	2.80820849597384	19.1382628102233
-37.5369367662127	3.37228429539294	18.3299028653609
-37.0495808110604	2.77824473393132	19.192383554346
-36.8901925454218	2.09475609210605	19.6906815379877
-36.8941343505603	2.34380018858623	19.3765596893389
-38.4003197327238	3.21522995636164	21.6860160660142
-38.5698222408384	3.83516983304846	22.5377705708192
-37.4132964802172	3.56747068890374	19.053173113664
-36.8579200623995	2.43377355504173	18.2615487721443
-38.537736570243	3.8136912101605	22.5252760408982
-36.9554683919252	1.84510110101165	18.2720572031865
-38.5642664277077	3.43330109293978	22.2954186494887
-38.2484325218643	3.77642386398909	19.6777775354581
-38.1657085210267	3.77796506943485	19.8175043292376
-37.657942382053	3.51761042370859	18.9743901397478
-38.6296881274256	3.21327699421982	22.2959115123401
-38.1636671191244	3.22819007606066	20.7777254371519
-38.6030701664734	3.72208422245585	22.5278447045927
-37.3997598751058	1.65832082592758	18.0359449836628
-37.5329094036204	1.73612851788437	19.1225799928797
-38.3328442408842	3.32409033564957	21.4316265814198
-38.3240631645139	2.95691456204032	21.7671881745698
-37.7765755041308	3.1598967291682	19.4777832666361
-38.4711507877056	4.11140630608595	22.4623131378204
-37.0006335095871	2.96224587414729	18.2865975536953
-37.3218004169621	2.57978572422894	20.0856462801521
-38.2812821042469	2.91261041462212	21.602821236001
-38.4637379525776	3.82339844815411	22.3093895746419
-38.2110591007499	3.84546429657102	19.330868969369
-38.1485543718924	2.27891172990225	21.2935415121486
-38.1056752996629	2.15198307200149	21.1207904657142
-37.0737608737899	2.95094856966683	18.5718934428305
-36.799749107465	2.11559624762565	19.4986317199966
-38.2787271254511	4.33045158188269	22.0398424265957
-37.4197377711352	2.82689610788473	19.2971701683492
-38.2527849065929	2.75207795929725	21.6276838892544
-37.6323954621693	2.56883150799447	18.5834977249699
-36.7473763409738	1.94657920844348	19.6026453264369
-38.1154442905085	2.52057008935133	21.2532288789564
-38.064695374879	2.22028136405404	20.8423619017452
-37.6248830324565	2.57451024877712	19.1946554767756
-37.7953170180936	3.3964547623859	19.5093970429499
-38.2573762170288	2.72496903715414	21.5707237277943
-38.4670137306752	3.729034514565	22.208805288678
-38.086084886317	2.1667131479949	21.1131230087811
-36.6625362112253	1.54076043008885	19.4908568779779
-38.1501860596351	2.31561897745944	21.3150311818946
-37.3880754332692	1.78106946963648	19.15304047649
-37.9749826766689	3.24707156272978	20.5294108288792
-38.1169386353897	2.23335621509977	21.2352397885905
-38.1479559446539	2.40462502526825	21.4111928667222
-37.6651584119378	2.0279186337801	17.7461732972896
-38.2177538850424	3.53916038042263	18.6338331699496
-36.9142035866852	2.08312370033501	19.8960145651814
-37.7478245185106	2.2671914584745	17.6784901767058
-37.6118348950359	2.24346266972539	18.257785083019
-37.7537499551753	2.77243365509133	17.7823142707346
-38.0519234348501	3.40807959341739	20.9691187247462
-37.9656378505555	2.28374178559162	17.641241456047
-38.5605470317794	2.9314761731372	21.9028239902459
-37.6841264492676	1.76542791219589	18.2466626605979
-38.0014061405206	2.42945982356234	17.7511657081085
-38.4864211313571	3.09476659701762	21.8232156640692
-38.0353965763364	2.15149665350737	17.953189983499
-37.8038994841319	1.89167769005386	17.6750013413348
-38.2107106684692	3.79326332052061	21.2041283917866
-37.7258506860689	1.66944367537315	17.9689152528575
-36.7665833830276	1.89701201662447	19.6658714440648
-37.1877486191258	1.6415610531719	18.7724509354158
-37.3043612902721	1.43481938245842	18.0199409896552
-37.7719823857517	1.69861659313158	17.8190647155764
-37.7772024572733	2.54461623469144	19.3742481803657
-38.07299620018	3.47034516295356	20.9614513970268
-38.0873094514031	2.24080448474042	21.1465644772296
-36.9662751477284	2.23773719084894	18.3026603124203
-36.6800457787849	1.65256769827309	19.5457697986238
-37.4574474479569	1.52903714213843	18.1745705469696
-37.8187235265452	2.19032955338396	19.5950344057142
-37.3237198965169	1.19876018634508	18.1526652794935
-38.0199762758248	2.4972537021672	17.7861680067106
-38.2084804888954	3.12650046141481	18.3311571672115
-37.6122996202312	2.13247753665027	19.2825464820437
-38.1186097803595	2.22141350111727	21.2037800778434
-38.0587610427001	3.59870250345032	20.9233277356789
-37.0671097222484	2.51055986170634	19.4341534404895
-36.9148805496882	2.69232455020507	18.7962475383778
-36.8437458787273	1.88383261039131	18.3452443589752
-37.865574539231	3.26513510645275	18.3064046973677
-37.2942086130517	1.86939736152294	18.9931070993847
-36.6872675069177	1.8258744405189	19.4951609879089
-37.8720153239961	2.11180755593656	19.8057816306865
-37.9366568074013	3.37152085439246	19.6419587954895
-38.134318453835	2.18249074167406	21.1491979898031
-36.8079129128417	2.18501534233587	18.4343079753986
-37.0530062435415	2.96609733525033	18.66885940653
-37.174906773717	3.25933692417636	18.9772405311108
-38.4579961678126	2.76996219453763	21.7141892127745
-37.1875345180148	3.33777029735419	18.9458097718606
-38.2414276068007	2.85460284863192	21.6073421428916
-36.6850443240138	1.91165791632186	19.6521691917881
-37.5617393885505	1.70978907045538	19.0810268098172
-36.6547734046229	1.74210483642828	19.6011101547303
-38.2574123305398	4.43873506086175	22.2120486958702
-36.6542813661096	1.71556694445831	19.5843113266621
-37.4877858590793	2.89311852328369	19.0773490305864
-38.3253778333733	3.43393257421642	18.6591371446173
-37.2060347826539	1.29629391783131	18.5517682932355
-37.2368018801958	1.22919912248412	18.3567471030804
-38.1305590562517	3.29601993756201	18.509227103128
-38.0567025593322	3.76691576307272	19.0848310990199
-37.8624891108915	3.28344518731048	20.5887569499466
-37.9136324634824	3.3293793715164	20.237200179444
-38.0654737356032	2.26585985336025	17.9757182116276
-36.6448994586697	1.61013783772522	19.4693723106592
-37.7536167303706	1.63503071188709	17.8594734820632
-36.619740815724	1.81511907363193	19.6145343962954
-37.419745839804	2.23479901916515	17.8361510839628
-38.0784886754111	2.54476472111955	21.2421490296978
-37.411772960982	1.57436289832565	18.2919153687897
-38.0761228305159	2.79963632312779	21.2277282511188
-37.8854679939185	3.25615998770715	18.0727022111153
-37.5715422253333	2.54729865225964	17.8116669547651
-38.3232598767408	3.34312858754015	21.1538868853201
-37.8484558864713	3.70767490481072	18.8902146392917
-37.7764753767429	3.44653073732562	18.5349637440522
-37.4751285735747	1.71770037861933	17.8881418420118
-37.382198071811	2.33426251609169	18.21986446112
-36.8241034034487	2.53460466638239	18.7250568201557
-37.7559595929293	2.1406037883516	18.9669125349285
-37.7837862939254	3.60289757650816	18.654197793979
-36.5643870012898	1.45210413048891	19.4842752926208
-37.7703651723004	2.12266166695331	19.1374012286568
-37.4035563381061	1.98605530183573	18.0961773509816
-38.6180373279357	3.63575026789664	22.4578340719364
-36.9646215272699	2.12599962162417	18.3055688399249
-38.0298177581216	2.74854268593256	17.7505369522908
-36.9559570448559	1.83499062397499	18.2749364554885
-37.1520620792006	2.64653836214087	18.4473718436725
-37.7324945377975	1.63907262310928	17.9833920543014
-37.6751634963647	1.90284876004468	17.8676244984399
-37.3896458320783	1.42069933664114	18.0052111259816
-36.6038408088007	1.60437741103839	19.5753034803081
-36.7680740946591	1.88846482478774	18.7677008636515
-38.3742379318951	4.25029721029491	22.1958375352692
-37.7687996161567	3.35500170335974	18.9713559059898
-37.8525358055906	1.87109453467475	17.8048530594909
-36.9766048218144	2.79700430722164	18.2538677776212
-37.3939862074344	1.45227320560619	17.9602203951838
-38.1824873852029	3.44186441214775	21.2798671805008
-37.5020148066982	3.43128642928964	18.4100186595066
-37.5803556822868	2.98058407357389	20.2407591701595
-37.7805640991025	2.81226990653452	19.4042982095007
-38.1607100881857	3.69875477569204	19.2202751745092
-37.4557287690113	2.89779149259998	19.9938931004066
-36.9246534184402	2.54861520038096	19.2162713577284
-37.843996513721	2.34636577299591	18.0103916903111
-37.4821940248747	1.89983816628687	17.8717057187566
-36.7254813125962	2.02180245870618	19.6871562528214
-37.8339564980093	3.37332922918648	19.4863094479171
-38.3255946596047	2.97380818068246	21.9397978081133
-37.8948184165603	2.80685625399338	17.75057594406
-37.2789415847363	2.86982792099138	18.7306318868608
-37.4599151712458	1.96839702127255	19.0068898512362
-38.0850922625585	2.67814896098977	21.226548888386
-37.1296897927999	2.73985310384645	18.1854441857045
-36.782588641423	2.20762475666	18.2289697046117
-37.3636513450889	1.80017915400669	19.0723042542066
-38.0635244978229	2.60270867547269	21.2496973586698
-38.0257475387777	2.63770976428497	17.9822059389271
-37.3589717932595	2.30939768045348	17.8493136322098
-37.9126598462934	2.77129573808735	17.7269731891492
-37.9142715980805	3.48207183519855	19.2887135320353
-38.0355949480488	3.59084230216335	20.0396163244036
-38.458707536816	3.87852782638318	22.261034899391
-37.0040711506072	2.4989143999783	18.5446309465704
-38.17407646516	3.71620326003425	19.490873185531
-37.6554686249296	3.25332834228572	18.1264286179768
-37.8289019370976	1.76826848442124	18.3596149918391
-38.2574439827389	3.78400893154708	21.4053346471681
-38.6750192842622	3.55554884786374	22.5770035685044
-38.0384359581581	3.45117524714163	20.2567560228845
-37.5568684184728	2.66023779410502	17.8451676640817
-37.1706418829559	1.21430608005996	18.2517587766499
-37.2338292014992	1.59546546717213	18.0056148357755
-38.4107722267389	4.25080258192154	22.2917653543929
-37.7708959377841	2.40338879613438	17.642495500165
-38.1589797342206	2.2765866444596	21.2588286096886
-38.2533186633049	3.75950906675274	19.010173842338
-38.1070694551905	2.77427682674546	21.3173043430029
-37.8099692548023	2.85846953629793	18.0862554793576
-37.1418879465237	1.19842034037367	18.3707113946613
-38.1122025623951	3.16404315225485	18.1112385268156
-37.9845680814453	3.57873324224733	18.5430726721063
-38.2944529541436	2.47585674747606	21.2717804428221
-37.7125914173697	2.69989827823015	17.7368726478974
-37.9468023265454	2.22204675228137	17.8420000761021
-37.1075694603229	1.92099635666943	18.2305921560164
-37.8293404861938	2.71511048329057	17.7443599283325
-37.1895647563979	1.80169070011047	18.2529621589834
-38.449403873954	2.88570716670198	21.6351573118535
-37.9647985330908	2.31501820030979	18.102183745689
-37.8252885890835	3.09941583441447	17.9988992149189
-37.6511747842787	1.71457091979681	18.0749365262915
-38.0768882802053	2.79430403908211	17.7417043915789
-37.9892287733626	2.37564202275009	17.680660093999
-37.0467926979597	1.93861287313113	18.5822664821136
-37.2007537655274	2.58620757836484	18.7380845255712
-36.8565423372582	2.33368289047228	19.2975195456595
-38.3209157617262	4.02407156080021	21.8009146356042
-37.3469981229059	1.58746881500951	18.4331654336062
-38.208159402758	3.72613771271839	19.8964146526575
-38.2502110162372	4.3848687346284	21.9025501391363
-38.0284252635938	2.94371466895654	17.9352616081369
-38.2306352941138	3.4176899247063	21.0539421158767
-38.2223273308045	3.78240385611515	19.6492839565258
-38.496676763397	4.01783195245172	22.5079905134887
-38.4318715897035	4.1177768970048	22.3933150084236
-37.6869209886523	1.64417228239862	18.2438923323997
-38.482746538319	4.02816957948943	22.4966928345635
-36.8109744637252	2.2807582105858	18.3970936503161
-38.0487599120342	3.56549203984289	20.8788340286239
-38.0856993831416	3.74439755856261	19.3767480628405
-37.5234307531439	3.14796880397634	19.0783337031659
-38.4902430529682	4.04537482851918	22.500325568935
-38.4163169004546	3.54234370214285	21.9433190000029
-37.3798806973127	1.8798461984062	19.1463169538069
-37.7038978995113	2.87071729837782	17.8859163808868
-37.1169772003546	3.19759455949276	18.838862596837
-37.5210370586215	3.31811605506512	18.2699990830643
-38.3456131205098	3.60968172341572	21.7251727290357
-37.2026919556194	3.12977296898123	18.7741831309064
-38.4138908615907	4.18554190248285	22.3415697474647
-38.47211152682	4.0989657676447	22.4345542064671
-37.8020214383287	2.14283130600489	19.5482699586201
-37.5335244989896	1.89953852894404	19.2322294222725
-38.4593361833291	2.7480112547185	21.7311066714019
-38.5880298450059	3.48058126807698	22.3375737868815
-37.7661140942098	2.41301701299533	19.5487591356053
-37.073192390326	2.86196782065444	18.9787055261394
-38.3096311605325	3.83036238636957	21.8982492580432
-37.0205852234096	2.78924210174231	18.9882652014028
-36.9210182423609	1.93598441830736	18.4689470966488
-38.5897654510667	3.51651678633603	22.4663624365875
-37.293486079388	3.24999115935804	18.3281057951212
-36.9858549091918	2.53612761083184	19.2172015957248
-37.9734370555617	3.29457874911628	20.6907558903578
-37.1431850296222	3.24388157952885	18.6450221146399
-37.1828371466567	3.0716195695365	18.7465936970559
-37.2406576283905	2.89574682704349	18.4649905357703
-38.4697310611905	4.03493591389007	22.4113857366812
-38.1405923972968	3.79219200886831	19.3387370399902
-37.1850770908521	1.8137517012643	18.6075782113044
-37.2022339879124	2.56051766323335	18.630396324416
-37.1880920421281	2.81613017785239	18.9810395737697
-38.3413215279487	3.64408377739414	21.8150482691744
-37.813049479237	3.22708783831691	20.3568216961949
-38.1563229867888	3.77430588885602	19.8852467497954
-38.5206056472295	3.2382963667283	22.0183707006869
-38.39102695892	3.06590240711523	21.458311956448
-37.8937259684655	3.46553262261728	19.5804997091954
-38.3043104639771	3.58308905404874	21.6191659731176
-38.4497158034859	3.64495186451411	22.1542617640791
-37.7442146462686	1.84044831948853	17.7580220956448
-38.3617450897525	3.12475165118224	21.3584480623383
-36.8787815589891	2.41565829121462	18.3895636037915
-37.0234531841848	2.1869390721402	18.6804188294731
-38.4356488980676	3.75321368334444	22.124394572402
-38.3889560434095	3.16433724010385	21.7237320821507
-37.045580701695	1.86768868948478	18.9999306216142
-37.4362457879171	2.45104873127288	18.2804821596501
-38.1069774208855	3.50966924369458	19.9898922785403
-37.3697278127175	2.82229397637731	19.1566152606904
-36.9905988816376	2.31191546723567	18.2470496571766
-38.2335330828464	3.80648727415448	21.3590538364373
-38.2416954330378	3.33104682970822	21.0437599621914
-38.3056249638512	3.8619090722905	21.6253908239275
-37.0706972598934	2.31549279975087	18.7928210679005
-38.3021810141975	4.10356867921205	21.8456204747662
-37.2331960257764	2.18279018260621	18.6020132904267
-38.0197585882643	3.58957930488726	20.1549781761636
-37.5802361327468	3.583590078111	18.7132487670577
-36.7914375729871	2.4727554057028	18.3196040626876
-38.538229793849	3.62729371050803	22.3597469034011
-38.4709840849163	3.38242081366075	22.2781429873673
-38.354335859462	3.79345667911203	21.7369525726639
-37.0914899616128	2.93315026382332	19.2369598689297
-38.4550061476475	4.09925936351597	22.4597406111398
-38.4105628365643	4.20207882337463	22.398562813994
-37.0300495575476	3.204378615288	18.6355750337175
-37.4494323659421	2.80830326491839	18.9494857656715
-36.9517870992349	2.1240958711621	19.6853527524526
-38.3948841102839	4.09716526674523	21.9086599336659
-37.6355923594448	1.85936081982918	19.2422212383505
-37.2947348001414	3.35396325890102	18.8596452741288
-37.2944223441519	3.28364270094155	18.8735558705895
-37.4494957767829	3.3559247239071	18.4868279927447
-37.9289912642553	3.59063155798981	19.0898234267732
-37.6464300831797	3.53273249242649	19.1221890849818
-37.5048688136671	3.40976947227525	18.3974291586475
-37.6402568037752	1.92827330421278	19.3499417262854
-38.476756660377	3.34734883499305	22.1507750165088
-37.5267992944336	3.21977255303874	19.1567328663001
-38.2626551200628	4.0377117357313	21.6239876935523
-38.3353119300592	4.29944591392504	22.1336888836695
-37.2357679811552	3.3907723320605	18.6971431385539
-37.8228232908321	2.14749323327702	20.9686840459905
-37.7940601626022	2.75031894354756	17.6677729515857
-37.6104733805727	1.76120541619791	19.0835675624745
-37.5179514314787	2.71799339860397	19.1948660547357
-38.2745654598283	4.0643520855071	21.6865229797581
-37.7695494107725	3.46185507379782	19.181941593669
-38.3370517354497	3.80245910639301	21.8232277568708
-37.1924867357627	2.34682672864096	18.3534361872876
-38.3523157222024	3.9724778425242	21.9071200843879
-37.5090089339975	2.91942243756501	19.1103599870407
-38.4128548772488	3.20423990677817	21.7133253458301
-36.7726701351379	1.99778914762455	19.226717800323
-37.6965751741289	3.60841617511212	18.9793625528126
-38.1514117133153	3.33520100865448	20.6694811648668
-38.5747312223793	3.86049997615845	22.5504466586866
-38.0254830452042	3.60918395285496	19.9710289827901
-38.060827053746	3.78249520703871	19.1812216884197
-38.1680564057588	3.80319061571073	19.3446235285443
-38.4884759356236	3.21600151772794	22.0211094665405
-36.8632284938656	2.43757281711665	18.4367656289882
-37.6524888667213	2.64162538047447	19.2396977269107
-37.0346840386149	2.09241809012159	18.3745206493341
-36.8427529080131	1.92401825107634	18.9072672597763
-37.3775079866867	1.65305541006916	18.3462566984969
-38.1634263408079	3.74415601676648	19.8870331323
-38.5445925682754	3.15528331672204	22.141684781891
-37.2509476109301	3.26566825156652	18.8948844961357
-37.8332420208967	3.53220516578783	19.0414940943414
-36.7151028182236	1.7874811638375	19.3915348421059
-37.3890100848707	2.15235136605515	18.5718366342733
-37.5849129472999	3.49508089459005	18.5389277216503
-37.5884547308794	3.46200695848629	18.3782919192348
-37.2431477892947	1.47108173454274	18.7643113838044
-37.5637344262432	2.63319173208766	19.1574590472984
-38.141184074892	2.51225656818257	21.3240694374019
-37.0436286221382	1.30483950535314	18.6945647099601
-37.0747548289227	1.4640164944949	18.8166327559373
-38.4531231731861	3.807362982114	22.3648426197729
-38.5631927510946	3.80560542178841	22.5228308276564
-38.2285916340329	3.29940317440534	21.350182981611
-37.6346304327747	3.18688242637379	18.9349814416651
-37.2266504606824	2.364038988469	18.5664463204761
-37.6616093981949	1.4863667477205	17.9379896439012
-37.077082787417	2.8773121022355	18.2686179441136
-38.289888141033	3.83684008595156	21.8049821188303
-37.2368274992197	1.17194363756719	18.2474246615949
-37.6044932462128	3.2915091556974	19.1567573193279
-37.7349563709167	2.27206894419842	19.3509125168038
-36.8247682156727	2.53890345697479	18.512291569699
-37.7663023550166	3.52865153341455	19.0180576592841
-36.9462869080789	2.22656671442901	18.4093181948639
-36.84131201082	1.748883510337	19.3646341038869
-37.0342714153951	2.80114894089743	18.4246194030109
-38.2363235045827	3.5978262311072	21.4140171182935
-37.1783760111583	3.13760010946104	18.798020992243
-38.5316935005234	3.6910893146386	22.3433116775337
-36.8448345192466	2.20551878981675	18.6770856278489
-38.5514923823832	3.583550006979	22.3933703883222
-38.0207350539423	3.3178766331983	20.9885911401976
-37.1809725657615	3.03099149766635	18.6028280436172
-37.2376750263958	2.84190542404885	19.0461887970404
-37.0198776353163	2.36178947565418	18.3236001137614
-37.4045386955694	2.5759943590907	18.7517261925994
-38.5055481018222	2.88726644525696	21.7198422372632
-38.0045802853424	3.31087983767454	20.8993424445358
-38.3925784942614	4.00922020368798	22.1487868794499
-37.9051565985834	3.63606163888703	19.3265636680884
-38.3944747108962	3.25682610211494	21.6687703011533
-36.8894261289057	2.52047118440115	18.4699963977952
-36.9936763406684	2.42110612392083	18.1174085797859
-37.6726623925624	3.53600583137263	18.5126447596956
-38.2340983092156	3.33603551067898	20.9283330365647
-38.2259763017152	3.60381194260352	20.9122536606027
-37.116304607081	2.43381459324353	18.891604050738
-38.3978440125677	3.81114982535003	21.9759541982488
-38.3627250157915	3.76343132259973	21.9196455378128
-38.4498872149678	4.12603043691778	22.4550073012865
-37.8035411038672	3.09395804143054	19.3451238365707
-38.1127085616569	2.17412272084934	21.2068003298363
-38.3445205246901	3.9482828872193	21.4534200949696
-38.3422808687743	3.7639348352388	21.8053779747084
-38.354412453725	3.92523289805929	21.9373221068701
-38.2653988030002	3.91257681328289	21.5349429864945
-36.6649990303979	1.85170590254303	19.6396562041921
-38.0528393084173	2.33480558854541	21.1180193687811
-37.0902720926374	1.23330335497704	18.4128997837499
-38.0803620805013	2.33494182247868	21.227956864566
-37.9154538368637	3.23048798500309	18.2196427365988
-38.0592107277119	2.40807396972099	21.3697989177555
-37.0450515711638	2.97424481102551	18.9902483727528
-38.3374473006365	3.71510927671694	21.7875503861549
-38.1379305779623	3.74079742417513	18.9776230573385
-37.2423185986851	2.66144612752671	18.3411361836009
-38.1930075233749	2.7528634168866	21.5624448935501
-36.6834986460199	1.83089205708243	19.5842057842103
-38.1425548882331	2.22681326727633	21.2115617418267
-36.6707026589302	1.62538800884166	19.4977482008422
-38.0578951569845	2.24056431493248	21.1532475691855
-38.206775331379	2.63776545192646	21.5086625394712
-37.9846478086265	3.25053283037279	20.8074150533075
-36.6309530952443	1.75354629555084	19.6212663851899
-38.0637845943475	2.17173757878636	21.125309297421
-38.0664514448019	2.52459352427613	21.1113706079632
-37.9831141462656	2.4688534872342	18.221300425671
-37.6863281030453	2.07566545184887	18.8491269737721
-38.0436727762748	3.30452326414873	18.2262758723177
-37.9615416657836	2.58212689677417	17.765438292546
-38.0167452779033	2.98208211423312	17.8818578819685
-38.6160991210311	3.30375252517073	22.3174819934238
-38.0094658488828	2.22807109567654	21.0755814244128
-38.0890860456465	2.70056790485445	17.8202825510143
-36.6443152233355	1.76995167507867	19.5959570211692
-37.8404863690945	2.80051745464956	17.7669290651438
-38.4046193419718	3.03218451860756	21.5038816490407
-37.5663972738904	2.54784037588581	17.7948146157184
-36.8003906030606	1.75562789190992	19.5208126702723
-38.1066951165411	2.39291799855159	21.2745602141349
-37.7741726037472	2.2093825992454	19.5961054238638
-37.9085268272188	2.1673258302812	20.0203416804891
-38.6144205836167	3.38991599434099	22.3757692181992
-37.9617905618712	2.85463363673984	17.9039424884799
-38.1847467027116	3.3450624808423	20.7629596857524
-37.0567288606451	1.91897874453357	18.3911741477991
-38.199369417264	2.69830446330685	21.5017239645987
-37.1700834893365	1.22513158029849	18.2997817907697
-37.7873328833168	2.59793763204019	19.6966108709784
-37.5666951961177	1.68533902437488	19.1116220586152
-37.489153137857	3.37664927789931	18.4067625272355
-37.2537635570319	1.219866734371	18.286566914141
-38.1937323365359	3.60697452091308	18.6537659812045
-36.8949563177506	1.83740236662561	19.2150840389495
-37.8137813015198	2.78587650674914	19.6294388724817
-36.737819306639	2.04926217023111	19.4442943192983
-38.082096024015	2.2472296382756	21.2003014871103
-38.5470509176738	3.4457215086342	22.1951969955084
-37.2867078670514	1.76754295881645	18.0630708463305
-37.8278672605232	3.18778040476636	20.4168973407164
-36.9488809715587	2.18387673380784	18.3014640201933
-38.3048275127879	3.41603897470225	18.6123671035682
-38.0040875869447	2.16114036765199	21.0236490128056
-37.2395182929025	1.70883186203319	18.9066130517993
-38.0852668218934	2.1193590063268	21.1011575672067
-36.7650898292525	1.55219310852795	19.3351772157972
-36.6870043161148	1.64380530218249	19.5126075402469
-37.8289647284286	2.23505667552773	18.289739798613
-37.6950907968316	3.10248302786716	19.3867815250938
-36.8030409268744	2.48617817469182	18.5033551050202
-38.5262996979216	3.18074161083965	22.1985524796225
-38.2712470171703	3.14565313443454	21.1495640995346
-37.8568016954103	3.69090997019184	18.829543131295
-36.6818064450909	1.86942575334823	19.5815518071109
-38.1471986995697	2.2190281106285	21.1595206853044
-38.5456448136031	3.78258946353674	22.4707534458439
-37.841057705422	3.43023415858577	18.4143397573444
