V1	V2
-36.3228097646661	3.17420048227209
-38.5907795608838	3.14031823247654
-37.6713763307138	2.98254512516291
-37.5675066256362	3.59362470144311
-40.1865408611184	0.706701400604252
-37.0628913705328	3.48873111388442
-36.8717274878905	2.96941906011809
-36.8593443623941	3.02051595081445
-37.3259692584642	3.45116369469529
-38.1358654698921	3.47850645901549
-36.4231232632718	3.09711130277513
-39.0053071104024	0.40437708622251
-38.8726824678262	1.03741648871856
-39.1647104452925	1.36422718379639
-38.2385528712576	3.47758503174444
-39.9964972392847	0.311851501655354
-37.3878486640318	3.31918710538375
-39.4289252097487	0.809016801929178
-39.0874332584225	1.46509313759735
-39.2068339565944	0.390080779773786
-38.841643699002	0.625282093348507
-39.6088027743939	0.961151284288392
-37.9554630829351	3.36840157613496
-36.4528414007038	1.96278889795595
-36.2417503076281	3.23342609529041
-36.2095104257606	2.09025011445126
-38.8176293770902	0.484897368221839
-38.0524777340065	3.46170811469739
-39.7307272146715	0.678449188765501
-38.692495576802	0.804689013484548
-35.9666164930045	2.02123958985167
-36.1936898210045	2.9904309930602
-40.0746904333618	0.87067402721406
-37.23538665317	3.37039100183471
-36.4315683859899	3.16027424552311
-36.8343832946513	2.95067846545348
-36.7014812174312	2.1340391383702
-35.8667794187223	2.31601528306494
-37.6123066140656	3.19142468305117
-39.1331999224067	0.983835057507937
-36.4133544788454	3.8315672329886
-39.1974648509583	0.451685314904397
-39.3558011543748	0.509882498932411
-39.3838252611583	1.27911836090594
-37.4774349196193	2.74759545395472
-38.7166680306097	2.75888897237033
-37.6162337166278	3.19553411791751
-38.470286347331	2.60296444459963
-38.7539947573221	2.5642828398257
-36.4630635120159	1.821238955749
-39.6901771471924	0.418262404729935
-37.8302655708106	2.63559323278495
-37.4109081642327	3.50241592166119
-38.1587441141513	2.63820752169695
-39.7368833110549	0.257074280196466
-39.2248036331032	1.24082639779639
-35.7417016262946	3.28040404584674
-37.3767686704815	4.18668606137068
-37.2535456045986	2.56062188231958
-36.0269341293943	3.57811354528338
-36.5514449159918	3.05001616725682
-39.109708069517	0.486902522878008
-39.9398421693214	1.13836671246152
-38.0313123107144	3.64740659408724
-36.2391971807035	3.03154634047849
-39.4082403320625	0.254899784211905
-37.815357080029	3.4551039230093
-36.0203716334332	2.76190672085373
-40.0451405046707	0.860182247596581
-40.1026222612198	0.773297677547621
-36.255845060895	3.04820124616893
-36.7979755496159	3.28731508190261
-40.1195618783829	0.927792810387629
-38.4523597542467	3.27856914574757
-39.3677785979589	1.39145892688395
-35.8889462873753	2.37373556496729
-39.4326252253162	0.483505471553526
-38.7435622163941	2.88238788706833
-36.1872132465359	2.00276909706765
-39.7081970634492	1.0110734068641
-39.2318840566653	0.537334200864079
-36.8349707419904	2.99262190925725
-40.1892366520341	0.519336956638756
-37.30080068775	2.58305511915382
-39.7860771747245	0.244631952034626
-36.2321569711251	3.17828667110226
-40.1429691977146	0.891600027968081
-40.1405678865135	0.730494564327144
-36.8351149143915	3.4145295626478
-37.0528423466701	3.31460783687094
-39.8653751682943	0.385248740345152
-35.8508026376492	3.51519465211157
-37.5479003501525	3.62638395139038
-39.3296565958857	1.46569896887465
-38.664356909998	2.53404852984969
-39.2970328294011	0.300550617085438
-36.2995212641603	2.07863890575533
-35.867592735314	2.70476659528157
-36.9501322034527	3.28456733037835
-36.7886301219356	3.17598288934163
-37.4002034712597	3.20039963684913
-38.1560068948885	1.9899514022042
-37.2175846400937	2.42358573018712
-39.6541823656389	0.282868412566142
-39.5838843757804	0.373533687953148
-37.4206149607811	2.86216725494302
-37.3413471537423	3.73741419485957
-37.03226913557	2.58901678224082
-36.5094099484207	1.88416366253329
-36.6489713144289	2.26139479244789
-39.0070269426727	0.824641039734738
-39.8112288159474	0.35273577289878
-37.833019556588	3.16367968141986
-36.2922719360032	3.23287741787584
-39.7980223186448	0.259105879202034
-35.9314788562479	3.16276983378888
-39.350166737583	0.33543258400383
-38.6927267542959	2.98216400175816
-38.687834439467	2.70788759647207
-37.8786636160565	3.24009625323247
-39.1899410227297	0.30285498956117
-38.5419175993806	1.62935014452304
-39.7341720277974	0.262876013608569
-35.715564558243	3.52775677882805
-36.239094419976	2.5101880047774
-38.8791651855142	1.16210841565841
-38.6902583308161	0.625761987020891
-37.9169078569572	2.7074905521972
-40.1028769743926	0.502717444269557
-36.9869144995551	3.42497693414356
-37.2358106172908	1.89317592630458
-38.6450568053522	0.713709611065709
-39.7967368627757	0.424258117635477
-38.5991898381665	3.21528069395327
-37.9216388109311	0.60721900736412
-37.6986391402005	0.777470458904167
-36.9909702097134	3.21575396229628
-36.4630690846973	2.02387675905129
-40.0443821348475	0.819453044565718
-37.3239475546685	2.55034656063039
-38.4583608828339	0.640181234404113
-36.8194442520601	3.32603167536282
-36.2945503055681	1.91460570317704
-38.103129307632	0.797007680732946
-37.6282040533167	0.979064102576723
-37.222775750718	2.62090688095234
-38.0846971995791	2.82174618938528
-38.4216220574321	0.658103137303496
-39.6761307535502	0.530177624315923
-37.7393926050209	0.73195044724294
-35.7278874978094	1.91967436788684
-37.9560960726329	0.621669520479913
-36.1807127418564	2.48903852213421
-38.4529083683544	1.80402686011326
-37.9063479925229	0.674167428033127
-38.0080693281649	0.66903394879959
-35.9846580824886	4.0304572294467
-37.8675007120966	3.88458509009974
-36.5714447178808	1.74536372648752
-36.2890576383256	4.16245311207924
-36.4606781116705	3.58184075432729
-36.7879032083413	4.25360327550652
-38.879612522075	1.64351898962411
-36.2414236981912	4.3203260417595
-38.9106029709692	0.459449526640664
-35.9180741764405	3.44794305808536
-36.5017110909094	4.38758274401886
-38.900391580459	0.677936741975845
-36.2431184611429	4.1178466299537
-36.0007344168453	4.14416457300901
-39.2810900963168	1.56511185124095
-35.6777935000223	3.84272666672118
-36.3262258729805	1.83705717885272
-35.8923796174945	2.73937131654941
-35.478777556337	3.4661166315521
-35.63838128714	4.05809406230927
-37.2647589528521	2.4953761085199
-38.9030658718112	1.65466981726266
-37.7491343831494	0.73180312067947
-36.247514629823	3.25015493650122
-36.0015954064211	1.77514875547999
-35.6185796570273	3.44746554221932
-36.9301792482738	2.16833302954119
-35.173627607801	3.31564197972552
-36.5143982074152	4.34032643065211
-37.3494479163016	4.13211712783537
-36.794584841893	2.39034028943968
-37.8545007753048	0.637847271473184
-38.8535131443862	1.67180124309797
-36.8612272865341	2.31021481207211
-36.797072479043	2.9721370394269
-36.0076313935715	3.09997723481993
-37.4264743884532	3.92271895341796
-36.0708711269931	2.60413359005429
-36.0855957074952	1.85807423296927
-36.9762450672274	1.99458581049182
-38.2167774543738	2.75023987453305
-37.7663075572408	0.727804841035441
-36.185115963008	2.99970630099298
-37.044127466724	3.0934335025249
-37.4015818066674	3.07791079209599
-38.6083298922594	0.514780977143441
-37.5772203153206	3.16744228231505
