"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"ensembl_gene_id"	"chromosome_name"	"external_gene_name"	"padj"	"gene"
49.016979317577	21.9755751823359	0.952797326309695	0.359139044367468	0.999055673530808	-4.59513710542171	"ENSG00000286076"	NA	NA	0.999055673530808	NA
-24.4165641573644	10.5743351374934	-0.952797277495015	0.359139068131616	0.999055673530808	-4.59513710543921	"ENSG00000139767"	NA	NA	0.999055673530808	NA
-29.6274336147958	-22.9220904025234	-0.95260632896883	0.359232034936164	0.999055673530808	-4.59513717387932	"ENSG00000136827"	NA	NA	0.999055673530808	NA
-27.6378244811559	15.8622239305273	-0.952575481454352	0.359247055214283	0.999055673530808	-4.5951371849348	"ENSG00000196208"	NA	NA	0.999055673530808	NA
-23.9802991867724	5.47299641850286	-0.952403203631564	0.359330948940257	0.999055673530808	-4.59513724667296	"ENSG00000168658"	NA	NA	0.999055673530808	NA
-65.0473173891368	-22.4464971670042	-0.952288811043424	0.359386662088643	0.999055673530808	-4.59513728766266	"ENSG00000130158"	NA	NA	0.999055673530808	NA
-57.9602483399157	2.3900351746892	-0.952243939286098	0.359408517856109	0.999055673530808	-4.59513730374035	"ENSG00000223511"	NA	NA	0.999055673530808	NA
38.9414857905256	32.6336124061233	0.952217241039751	0.359421522265206	0.999055673530808	-4.59513731330616	"ENSG00000225096"	NA	NA	0.999055673530808	NA
-36.4991429490649	-9.85162788192234	-0.952205501747972	0.359427240444762	0.999055673530808	-4.59513731751221	"ENSG00000266978"	NA	NA	0.999055673530808	NA
-176.201607641521	60.6750441715798	-0.95216334712585	0.35944777438599	0.999055673530808	-4.5951373326154	"ENSG00000178573"	NA	NA	0.999055673530808	NA
36.8904762785268	-66.9152807576022	0.952162533664046	0.359448170639596	0.999055673530808	-4.59513733290685	"ENSG00000185591"	NA	NA	0.999055673530808	NA
25.8237445775201	-71.7444521896118	0.952024702350784	0.359515315507604	0.999055673530808	-4.59513738228575	"ENSG00000116698"	NA	NA	0.999055673530808	NA
-36.0804957685573	-27.2177786778406	-0.951927196154011	0.359562821253979	0.999055673530808	-4.59513741721481	"ENSG00000105254"	NA	NA	0.999055673530808	NA
48.0967659438558	-27.3476867374519	0.95179786484798	0.359625839282965	0.999055673530808	-4.5951374635404	"ENSG00000083444"	NA	NA	0.999055673530808	NA
-18.5386131751983	0.760836332889744	-0.951709572091292	0.359668865338166	0.999055673530808	-4.59513749516364	"ENSG00000166535"	NA	NA	0.999055673530808	NA
49.3752534627068	-82.5451084719986	0.951708695386581	0.359669292584509	0.999055673530808	-4.59513749547763	"ENSG00000143889"	NA	NA	0.999055673530808	NA
-33.867592488373	-10.1072781119482	-0.951690525489627	0.359678147439277	0.999055673530808	-4.59513750198516	"ENSG00000224738"	NA	NA	0.999055673530808	NA
187.083831439081	128.158310960111	0.951580646910617	0.359731698572306	0.999055673530808	-4.59513754133611	"ENSG00000055208"	NA	NA	0.999055673530808	NA
57.4582089120951	53.3036792805877	0.951558711435987	0.359742389862042	0.999055673530808	-4.5951375491915	"ENSG00000276698"	NA	NA	0.999055673530808	NA
28.2190394052644	-2.97442111411008	0.951482781863199	0.35977939946164	0.999055673530808	-4.59513757638187	"ENSG00000267605"	NA	NA	0.999055673530808	NA
36.4988635302656	-58.6172454595899	0.951381016327431	0.359829006252393	0.999055673530808	-4.59513761282164	"ENSG00000117569"	NA	NA	0.999055673530808	NA
-36.0678055365942	8.18228499937661	-0.951354935891798	0.359841720242015	0.999055673530808	-4.59513762215995	"ENSG00000157343"	NA	NA	0.999055673530808	NA
-46.7861623730276	-107.172230895795	-0.951290219079412	0.359873270507783	0.999055673530808	-4.59513764533154	"ENSG00000160255"	NA	NA	0.999055673530808	NA
-42.615048109415	-8.76955321989168	-0.951222512972827	0.359906280186467	0.999055673530808	-4.59513766957222	"ENSG00000197858"	NA	NA	0.999055673530808	NA
-31.7783102080096	-30.9149923320073	-0.951052241493183	0.359989304420367	0.999055673530808	-4.59513773052863	"ENSG00000174456"	NA	NA	0.999055673530808	NA
638.178617758653	485.292112873674	0.950927591699917	0.36005009214387	0.999055673530808	-4.59513777514767	"ENSG00000127124"	NA	NA	0.999055673530808	NA
174.38527202767	33.4076746614839	0.950734926704808	0.360144062988806	0.999055673530808	-4.59513784410476	"ENSG00000132002"	NA	NA	0.999055673530808	NA
-39.4815217291662	4.34074588707449	-0.950655583437328	0.360182767088138	0.999055673530808	-4.59513787249972	"ENSG00000256427"	NA	NA	0.999055673530808	NA
-32.399736084717	-6.02116443410162	-0.950649663219783	0.360185655121995	0.999055673530808	-4.59513787461835	"ENSG00000084710"	NA	NA	0.999055673530808	NA
-23.6412304665847	-2.63529448959507	-0.950573493270509	0.36022281423603	0.999055673530808	-4.59513790187591	"ENSG00000160993"	NA	NA	0.999055673530808	NA
-56.6453221173375	10.6767474902698	-0.950452071069214	0.3602820550301	0.999055673530808	-4.59513794532381	"ENSG00000150893"	NA	NA	0.999055673530808	NA
-130.355810426278	9.24170112131635	-0.950434454970954	0.360290650337254	0.999055673530808	-4.59513795162696	"ENSG00000257150"	NA	NA	0.999055673530808	NA
-50.6548206977911	108.423744767721	-0.950415574265468	0.360299862836863	0.999055673530808	-4.59513795838249	"ENSG00000272595"	NA	NA	0.999055673530808	NA
36.8310001884836	-10.4963100928581	0.950387956633194	0.360313338662227	0.999055673530808	-4.59513796826394	"ENSG00000256229"	NA	NA	0.999055673530808	NA
26.8218914443272	6.37518450474371	0.95035719825666	0.360328347410604	0.999055673530808	-4.59513797926888	"ENSG00000150556"	NA	NA	0.999055673530808	NA
36.8177965368202	-60.648221827253	0.950335227699098	0.360339068356584	0.999055673530808	-4.59513798712949	"ENSG00000198887"	NA	NA	0.999055673530808	NA
-30.5943111193528	31.7351306885208	-0.950256953305507	0.360377265649063	0.999055673530808	-4.5951380151334	"ENSG00000284734"	NA	NA	0.999055673530808	NA
1395.35413708055	1109.60980716329	0.950045625003985	0.360480406504414	0.999055673530808	-4.59513809073109	"ENSG00000087086"	NA	NA	0.999055673530808	NA
32.4340332884628	36.8385606152813	0.949943703456349	0.360530157775386	0.999055673530808	-4.59513812718675	"ENSG00000236833"	NA	NA	0.999055673530808	NA
-24.0538141110906	-27.551950131211	-0.949685890035204	0.360656026678135	0.999055673530808	-4.59513821938971	"ENSG00000020256"	NA	NA	0.999055673530808	NA
-24.9393391833003	10.0252340568491	-0.94967491805386	0.360661384075148	0.999055673530808	-4.59513822331327	"ENSG00000224613"	NA	NA	0.999055673530808	NA
-37.2526107237607	-9.60026086233908	-0.949670571420194	0.360663506464181	0.999055673530808	-4.59513822486761	"ENSG00000236859"	NA	NA	0.999055673530808	NA
50.3362677197722	-64.1589871143024	0.94956652142321	0.360714314984251	0.999055673530808	-4.59513826207389	"ENSG00000171530"	NA	NA	0.999055673530808	NA
28.9330337670811	-7.66992713377247	0.94951107160064	0.360741393681627	0.999055673530808	-4.59513828190047	"ENSG00000178921"	NA	NA	0.999055673530808	NA
29.0676507034778	5.81570289054581	0.949403693618125	0.36079383537072	0.999055673530808	-4.59513832029206	"ENSG00000137502"	NA	NA	0.999055673530808	NA
-39.4723644250538	-52.0434945372998	-0.949358921552623	0.360815702922586	0.999055673530808	-4.59513833629879	"ENSG00000142039"	NA	NA	0.999055673530808	NA
41.338984162287	-43.6425482710543	0.949229264774116	0.360879035110219	0.999055673530808	-4.59513838265007	"ENSG00000001629"	NA	NA	0.999055673530808	NA
-40.8315547565562	-11.2882191561923	-0.949122980611481	0.360930956560847	0.999055673530808	-4.5951384206424	"ENSG00000177868"	NA	NA	0.999055673530808	NA
-31.8011280529141	-89.384470116941	-0.949082944983402	0.360950515950251	0.999055673530808	-4.59513843495274	"ENSG00000162521"	NA	NA	0.999055673530808	NA
-23.3054350588546	0.612809707545915	-0.949017138959751	0.360982667082647	0.999055673530808	-4.59513845847349	"ENSG00000166529"	NA	NA	0.999055673530808	NA
39.1367178949528	1.32579372823125	0.948989637770645	0.360996104056469	0.999055673530808	-4.59513846830276	"ENSG00000137573"	NA	NA	0.999055673530808	NA
159.966687187239	27.8117196635435	0.948982698627444	0.36099949455062	0.999055673530808	-4.59513847078287	"ENSG00000156206"	NA	NA	0.999055673530808	NA
-60.3662333545043	-54.9417412048101	-0.948790372310101	0.361093474939325	0.999055673530808	-4.5951385395166	"ENSG00000174720"	NA	NA	0.999055673530808	NA
-27.3777324221564	3.93657688610045	-0.94878994163851	0.361093685406689	0.999055673530808	-4.5951385396705	"ENSG00000115507"	NA	NA	0.999055673530808	NA
59.6044342918392	-56.0948385335013	0.948789173845394	0.361094060624116	0.999055673530808	-4.59513853994488	"ENSG00000188677"	NA	NA	0.999055673530808	NA
-25.9464804180051	4.28184917355522	-0.948775780415844	0.361100605983903	0.999055673530808	-4.59513854473105	"ENSG00000270071"	NA	NA	0.999055673530808	NA
33.9127712637008	-60.6011297929182	0.948733632302973	0.361121204284446	0.999055673530808	-4.59513855979246	"ENSG00000179021"	NA	NA	0.999055673530808	NA
-67.0488374081105	-51.2510029057383	-0.948499385730522	0.361235698586251	0.999055673530808	-4.59513864349039	"ENSG00000139597"	NA	NA	0.999055673530808	NA
-260.341006816453	251.945684431109	-0.948470485737554	0.361249826010282	0.999055673530808	-4.59513865381552	"ENSG00000273409"	NA	NA	0.999055673530808	NA
-26.6154757864416	-25.1628278806	-0.948376148499299	0.361295944383212	0.999055673530808	-4.59513868751789	"ENSG00000272333"	NA	NA	0.999055673530808	NA
-27.2802190798165	-9.73299296149921	-0.948350781306887	0.361308346278572	0.999055673530808	-4.59513869658001	"ENSG00000186866"	NA	NA	0.999055673530808	NA
-54.8782058118272	-75.9380251990533	-0.948226155376774	0.361369279648362	0.999055673530808	-4.59513874109854	"ENSG00000163644"	NA	NA	0.999055673530808	NA
-175.023166570362	54.8477341301935	-0.948122562804837	0.361419934698779	0.999055673530808	-4.59513877810036	"ENSG00000145431"	NA	NA	0.999055673530808	NA
-48.1966300916873	90.8985116696007	-0.948068907592302	0.361446173179213	0.999055673530808	-4.5951387972641	"ENSG00000130957"	NA	NA	0.999055673530808	NA
98.1561005995994	49.9463122504787	0.94805622213301	0.361452376821094	0.999055673530808	-4.59513880179478	"ENSG00000154310"	NA	NA	0.999055673530808	NA
42.9281231560362	23.0641668488925	0.94801254751204	0.361473735842942	0.999055673530808	-4.59513881739307	"ENSG00000084676"	NA	NA	0.999055673530808	NA
-23.5851387112181	3.04086437227932	-0.947955876861904	0.36150145188594	0.999055673530808	-4.59513883763208	"ENSG00000255337"	NA	NA	0.999055673530808	NA
-27.3253102629878	4.71307274034164	-0.947862855128495	0.361546949488301	0.999055673530808	-4.59513887085141	"ENSG00000257681"	NA	NA	0.999055673530808	NA
-36.177715820844	-80.7656553321017	-0.9476811871716	0.36163581625699	0.999055673530808	-4.59513893572066	"ENSG00000144224"	NA	NA	0.999055673530808	NA
-24.7096203272263	-6.12209802546777	-0.947586769958899	0.361682008546548	0.999055673530808	-4.59513896943121	"ENSG00000007402"	NA	NA	0.999055673530808	NA
38.7449561972421	-79.9001234978563	0.947577777500111	0.361686408197405	0.999055673530808	-4.59513897264173	"ENSG00000088833"	NA	NA	0.999055673530808	NA
93.5014382188542	-59.8247188122644	0.947551889171268	0.361699074533482	0.999055673530808	-4.59513898188436	"ENSG00000101194"	NA	NA	0.999055673530808	NA
53.9104869169455	50.9385312838213	0.947524833979792	0.361712312112961	0.999055673530808	-4.59513899154339	"ENSG00000242440"	NA	NA	0.999055673530808	NA
-38.6307194008973	10.2278504267073	-0.947248835461849	0.3618473723646	0.999055673530808	-4.59513909006672	"ENSG00000267130"	NA	NA	0.999055673530808	NA
20.2603341889568	7.92493270825491	0.947031044511105	0.361953973787088	0.999055673530808	-4.59513916779694	"ENSG00000232633"	NA	NA	0.999055673530808	NA
-37.9572790922763	-14.3026054085964	-0.946992626536146	0.361972780406783	0.999055673530808	-4.59513918150707	"ENSG00000158315"	NA	NA	0.999055673530808	NA
-63.0056609579735	8.45459826573481	-0.946771290186809	0.36208114386305	0.999055673530808	-4.59513926048702	"ENSG00000165879"	NA	NA	0.999055673530808	NA
86.4206817723511	69.0578041551521	0.946515109967255	0.362206595012666	0.999055673530808	-4.59513935188362	"ENSG00000109911"	NA	NA	0.999055673530808	NA
-36.4461963461677	3.43947384842671	-0.946506676695903	0.362210725296977	0.999055673530808	-4.59513935489202	"ENSG00000170049"	NA	NA	0.999055673530808	NA
60.6639878465204	5.07236573464868	0.946493690705276	0.362217085388941	0.999055673530808	-4.59513935952448	"ENSG00000216331"	NA	NA	0.999055673530808	NA
-35.6562910001023	-4.21722492611571	-0.946018574615529	0.362449835101046	0.999055673530808	-4.59513952897973	"ENSG00000255435"	NA	NA	0.999055673530808	NA
85.1126580899666	-34.6876387472561	0.945961497630827	0.362477803051872	0.999055673530808	-4.59513954933269	"ENSG00000115159"	NA	NA	0.999055673530808	NA
-33.0921370395988	8.72736455870709	-0.945947988819484	0.362484422646237	0.999055673530808	-4.59513955414963	"ENSG00000162004"	NA	NA	0.999055673530808	NA
92.9404508738636	12.420446170588	0.945911326864658	0.362502388185058	0.999055673530808	-4.59513956722223	"ENSG00000130164"	NA	NA	0.999055673530808	NA
44.8675453029892	44.2104759523568	0.94573315068026	0.362589709197808	0.999055673530808	-4.59513963074948	"ENSG00000282022"	NA	NA	0.999055673530808	NA
-30.3896618542285	-17.7781696910859	-0.945638027940753	0.362636333252229	0.999055673530808	-4.59513966466115	"ENSG00000154222"	NA	NA	0.999055673530808	NA
78.1009535786328	11.0671087590676	0.945358324804599	0.362773453190224	0.999055673530808	-4.59513976436214	"ENSG00000158966"	NA	NA	0.999055673530808	NA
97.7474214860333	21.3083997899232	0.945270299736947	0.362816613618183	0.999055673530808	-4.59513979573448	"ENSG00000141255"	NA	NA	0.999055673530808	NA
37.4853941508745	-21.1508549198754	0.945180191093459	0.362860799414607	0.999055673530808	-4.59513982784722	"ENSG00000132432"	NA	NA	0.999055673530808	NA
51.7384899749042	-80.6406171964985	0.945138892182074	0.36288105207263	0.999055673530808	-4.5951398425645	"ENSG00000102572"	NA	NA	0.999055673530808	NA
35.9315763387207	14.7534768870856	0.945132060031521	0.362884402581807	0.999055673530808	-4.59513984499916	"ENSG00000213121"	NA	NA	0.999055673530808	NA
-27.7097315273563	5.01398737013975	-0.944963935883997	0.362966858090738	0.999055673530808	-4.59513990490673	"ENSG00000132879"	NA	NA	0.999055673530808	NA
47.3627283483931	-71.0422125684509	0.944957053636584	0.362970233730294	0.999055673530808	-4.59513990735891	"ENSG00000144136"	NA	NA	0.999055673530808	NA
-40.5466658843457	4.74215482005613	-0.944891818635972	0.363002231622829	0.999055673530808	-4.59513993060184	"ENSG00000147804"	NA	NA	0.999055673530808	NA
-29.1648648868509	-34.2164986773108	-0.944774604979079	0.363059730142057	0.999055673530808	-4.5951399723616	"ENSG00000142409"	NA	NA	0.999055673530808	NA
34.2827802367407	44.1782246142476	0.944677595306592	0.363107322562438	0.999055673530808	-4.59514000692042	"ENSG00000105974"	NA	NA	0.999055673530808	NA
-42.7210748209603	-11.9162889130893	-0.944655738136753	0.363118046178696	0.999055673530808	-4.59514001470648	"ENSG00000137310"	NA	NA	0.999055673530808	NA
348.275065228872	249.445643179739	0.94456052584153	0.363164762063947	0.999055673530808	-4.59514004862192	"ENSG00000105339"	NA	NA	0.999055673530808	NA
56.3577853301904	-46.8139209148252	0.944328523166109	0.363278611846469	0.999055673530808	-4.59514013125285	"ENSG00000150527"	NA	NA	0.999055673530808	NA
-26.5325314729521	-45.7298049354748	-0.944323817658334	0.363280921222475	0.999055673530808	-4.59514013292863	"ENSG00000205356"	NA	NA	0.999055673530808	NA
-72.9689886083906	-91.6677912906691	-0.944294333620947	0.363295391677102	0.999055673530808	-4.59514014342867	"ENSG00000263956"	NA	NA	0.999055673530808	NA
-36.5528840445526	-83.384096765277	-0.944246335954663	0.363318949294451	0.999055673530808	-4.5951401605214	"ENSG00000117419"	NA	NA	0.999055673530808	NA
35.6903058633557	0.240928960495649	0.94414964154858	0.363366410908561	0.999055673530808	-4.59514019495389	"ENSG00000158292"	NA	NA	0.999055673530808	NA
35.342486465257	1.8843638685471	0.944127997485552	0.363377035308397	0.999055673530808	-4.5951402026609	"ENSG00000137563"	NA	NA	0.999055673530808	NA
-25.4836104978156	-5.59754821968352	-0.944126496678226	0.363377772016323	0.999055673530808	-4.5951402031953	"ENSG00000138629"	NA	NA	0.999055673530808	NA
-42.4402786059552	-77.4059284305414	-0.944116879350733	0.363382492941358	0.999055673530808	-4.59514020661979	"ENSG00000143420"	NA	NA	0.999055673530808	NA
-70.7031587819734	-13.1584361487938	-0.94406006870021	0.363410380865762	0.999055673530808	-4.59514022684813	"ENSG00000019991"	NA	NA	0.999055673530808	NA
79.8784609901144	14.5356913371167	0.94405339284796	0.363413658090838	0.999055673530808	-4.59514022922511	"ENSG00000123892"	NA	NA	0.999055673530808	NA
48.5595093259542	7.17942326843504	0.943970103021995	0.363454547431056	0.999055673530808	-4.59514025888002	"ENSG00000233684"	NA	NA	0.999055673530808	NA
62.7129853313128	86.2996272241837	0.943858485568071	0.363509348690997	0.999055673530808	-4.59514029861784	"ENSG00000285679"	NA	NA	0.999055673530808	NA
70.1544683036489	140.096470581892	0.943622592146217	0.363625185364352	0.999055673530808	-4.59514038258889	"ENSG00000249451"	NA	NA	0.999055673530808	NA
50.9206871773237	2.86501735787207	0.943605711507598	0.363633475685393	0.999055673530808	-4.59514038859731	"ENSG00000128059"	NA	NA	0.999055673530808	NA
39.1651194780631	-81.0824969337394	0.943582008076011	0.363645117001589	0.999055673530808	-4.59514039703407	"ENSG00000119318"	NA	NA	0.999055673530808	NA
-38.0930331773373	-67.3749079358602	-0.94353524238471	0.363668085509291	0.999055673530808	-4.59514041367893	"ENSG00000114650"	NA	NA	0.999055673530808	NA
-43.9783323201311	-50.4046639614412	-0.943507199854286	0.363681858811473	0.999055673530808	-4.59514042365955	"ENSG00000184939"	NA	NA	0.999055673530808	NA
71.3638205567043	-8.20938387324014	0.943398236191691	0.363735380631466	0.999055673530808	-4.59514046243875	"ENSG00000112208"	NA	NA	0.999055673530808	NA
-25.5596566058696	8.11368812828198	-0.943376092154594	0.363746258230965	0.999055673530808	-4.59514047031922	"ENSG00000230212"	NA	NA	0.999055673530808	NA
-43.3663265298414	-56.5402427058012	-0.943336988365662	0.363765467363638	0.999055673530808	-4.59514048423488	"ENSG00000178761"	NA	NA	0.999055673530808	NA
-46.2253609625367	-2.95150576856486	-0.943250934510939	0.363807742507832	0.999055673530808	-4.59514051485693	"ENSG00000106367"	NA	NA	0.999055673530808	NA
-36.364719635308	2.48938077126989	-0.943073951577558	0.363894698694362	0.999055673530808	-4.59514057782946	"ENSG00000260329"	NA	NA	0.999055673530808	NA
-42.9342267138527	10.8363699114012	-0.943054939134065	0.363904040858849	0.999055673530808	-4.59514058459379	"ENSG00000230753"	NA	NA	0.999055673530808	NA
-36.6417180809433	-31.4678357881061	-0.942991014638568	0.363935452744622	0.999055673530808	-4.5951406073364	"ENSG00000240401"	NA	NA	0.999055673530808	NA
-37.5591828142807	18.3919498410394	-0.942978870044028	0.363941420698093	0.999055673530808	-4.59514061165699	"ENSG00000186976"	NA	NA	0.999055673530808	NA
29.2530291508816	11.6911425009233	0.942954193084009	0.363953547371164	0.999055673530808	-4.59514062043601	"ENSG00000133863"	NA	NA	0.999055673530808	NA
-21.6776167286871	10.9186001675472	-0.942537983215394	0.364158122774284	0.999055673530808	-4.59514076848054	"ENSG00000206120"	NA	NA	0.999055673530808	NA
-54.1363452375392	8.0015460870903	-0.942428766844979	0.364211818194166	0.999055673530808	-4.59514080732056	"ENSG00000226317"	NA	NA	0.999055673530808	NA
-45.5854908951671	11.631625666257	-0.942366259514866	0.364242551968269	0.999055673530808	-4.59514082954822	"ENSG00000237525"	NA	NA	0.999055673530808	NA
-21.5477368277054	-3.28089114685417	-0.942348885846085	0.36425109462527	0.999055673530808	-4.59514083572612	"ENSG00000085063"	NA	NA	0.999055673530808	NA
58.6696671129365	-4.83401331760286	0.94220074671901	0.364323940568211	0.999055673530808	-4.59514088839953	"ENSG00000218283"	NA	NA	0.999055673530808	NA
118.540229216745	13.6556763452613	0.942192841940735	0.364327827952552	0.999055673530808	-4.59514089121004	"ENSG00000258476"	NA	NA	0.999055673530808	NA
-39.0673192317996	-30.7462376774525	-0.941978042187518	0.364433472604873	0.999055673530808	-4.59514096757458	"ENSG00000204371"	NA	NA	0.999055673530808	NA
-47.3929868416393	26.0860791623439	-0.941875564412485	0.364483881698079	0.999055673530808	-4.59514100400249	"ENSG00000148600"	NA	NA	0.999055673530808	NA
-24.6054878875348	7.61706999505738	-0.941860747921084	0.364491170376129	0.999055673530808	-4.59514100926909	"ENSG00000266111"	NA	NA	0.999055673530808	NA
-36.2167542706179	-14.0978275517545	-0.941771929277362	0.364534865090922	0.999055673530808	-4.59514104083887	"ENSG00000104897"	NA	NA	0.999055673530808	NA
-45.2882021165801	-37.2696981866161	-0.94175376298284	0.364543802531973	0.999055673530808	-4.59514104729565	"ENSG00000026950"	NA	NA	0.999055673530808	NA
-34.4381696955871	7.51679389969626	-0.941608990802057	0.364615032961462	0.999055673530808	-4.59514109874823	"ENSG00000249471"	NA	NA	0.999055673530808	NA
-26.9957055370047	5.65506515960668	-0.941581440327822	0.364628589383013	0.999055673530808	-4.59514110853912	"ENSG00000126522"	NA	NA	0.999055673530808	NA
65.3446619842952	-62.4524284120419	0.941511137470324	0.364663184049162	0.999055673530808	-4.5951411335224	"ENSG00000141425"	NA	NA	0.999055673530808	NA
126.391373436598	44.8171190101902	0.941483648974788	0.364676711230249	0.999055673530808	-4.59514114329052	"ENSG00000197329"	NA	NA	0.999055673530808	NA
29.3854038073403	13.943496693543	0.941424515286109	0.364705812314183	0.999055673530808	-4.59514116430316	"ENSG00000165572"	NA	NA	0.999055673530808	NA
74.5936102286672	-69.2670134661207	0.941397926758275	0.364718897688871	0.999055673530808	-4.59514117375084	"ENSG00000077097"	NA	NA	0.999055673530808	NA
38.5251766039815	9.68124122869867	0.941359864055524	0.364737630580688	0.999055673530808	-4.5951411872753	"ENSG00000180914"	NA	NA	0.999055673530808	NA
423.893550068962	499.49169487435	0.941304292879952	0.364764981636255	0.999055673530808	-4.59514120702015	"ENSG00000080824"	NA	NA	0.999055673530808	NA
-27.7629737288446	-45.3467731530763	-0.941204418059402	0.364814141714877	0.999055673530808	-4.59514124250429	"ENSG00000124574"	NA	NA	0.999055673530808	NA
29.0333318925119	-4.08805014197993	0.941003718343065	0.364912943611128	0.999055673530808	-4.59514131380181	"ENSG00000248774"	NA	NA	0.999055673530808	NA
44.2075416366365	10.9137347809285	0.940909734590808	0.364959217078441	0.999055673530808	-4.59514134718522	"ENSG00000265728"	NA	NA	0.999055673530808	NA
45.9403332369643	-78.3103174694128	0.940867703917979	0.364979912469548	0.999055673530808	-4.59514136211391	"ENSG00000113658"	NA	NA	0.999055673530808	NA
-33.3894651271084	11.9382501238069	-0.940862520927619	0.364982464568021	0.999055673530808	-4.59514136395479	"ENSG00000054179"	NA	NA	0.999055673530808	NA
-26.9722896760807	61.8492307226965	-0.940840678502794	0.364993219890733	0.999055673530808	-4.59514137171268	"ENSG00000251015"	NA	NA	0.999055673530808	NA
-32.6544790902248	12.1806632482036	-0.940640003000094	0.365092043978115	0.999055673530808	-4.59514144298148	"ENSG00000188993"	NA	NA	0.999055673530808	NA
-59.0027868782409	-42.6008691933797	-0.940637787009986	0.365093135363361	0.999055673530808	-4.59514144376841	"ENSG00000251634"	NA	NA	0.999055673530808	NA
-34.2287344993735	5.55135926733874	-0.940602088401087	0.365110717407494	0.999055673530808	-4.59514145644539	"ENSG00000134256"	NA	NA	0.999055673530808	NA
-36.9768378747264	12.2408706021022	-0.940577559954157	0.365122798342093	0.999055673530808	-4.59514146515551	"ENSG00000266573"	NA	NA	0.999055673530808	NA
-57.9871749548677	8.71563328843209	-0.94048560650689	0.365168090446225	0.999055673530808	-4.59514149780698	"ENSG00000156875"	NA	NA	0.999055673530808	NA
68.6148689845546	-21.5162164457515	0.940341450360996	0.365239103189102	0.999055673530808	-4.59514154899025	"ENSG00000164346"	NA	NA	0.999055673530808	NA
-52.8597876260098	-14.9321691091687	-0.940217843932325	0.365300000671911	0.999055673530808	-4.59514159287269	"ENSG00000239388"	NA	NA	0.999055673530808	NA
-37.2243217871165	-87.8842298109333	-0.940157045446111	0.365329957031258	0.999055673530808	-4.59514161445566	"ENSG00000185619"	NA	NA	0.999055673530808	NA
115.385794273087	31.1929044792908	0.940032635599367	0.365391261081063	0.999055673530808	-4.59514165861699	"ENSG00000225546"	NA	NA	0.999055673530808	NA
-50.703273065737	-15.2809695898584	-0.939870220171366	0.365471303602005	0.999055673530808	-4.59514171626259	"ENSG00000251307"	NA	NA	0.999055673530808	NA
-40.6452236709514	53.3302228688069	-0.939824362766694	0.365493905548103	0.999055673530808	-4.5951417325373	"ENSG00000227307"	NA	NA	0.999055673530808	NA
29.9929340014415	-85.3808388249387	0.939516803768838	0.365645518939648	0.999055673530808	-4.59514184167443	"ENSG00000131269"	NA	NA	0.999055673530808	NA
-45.3871014728066	-54.0832037063128	-0.939502568201973	0.365652537533851	0.999055673530808	-4.59514184672528	"ENSG00000166987"	NA	NA	0.999055673530808	NA
40.7746633864517	15.0016268165573	0.93947864640363	0.365664331966286	0.999055673530808	-4.59514185521273	"ENSG00000203801"	NA	NA	0.999055673530808	NA
-37.5903621258154	-77.719249583743	-0.939414252525687	0.365696082130793	0.999055673530808	-4.59514187805888	"ENSG00000146729"	NA	NA	0.999055673530808	NA
-27.1455196630495	-16.9168429216313	-0.939234517254413	0.365784712989344	0.999055673530808	-4.59514194182066	"ENSG00000115211"	NA	NA	0.999055673530808	NA
-30.2313532703782	-14.1755263123301	-0.939232416973424	0.36578574876683	0.999055673530808	-4.59514194256569	"ENSG00000159921"	NA	NA	0.999055673530808	NA
33.3353929164848	-87.507072944157	0.938912192694224	0.365943695135835	0.999055673530808	-4.5951420561442	"ENSG00000099246"	NA	NA	0.999055673530808	NA
51.2976869165577	-16.7553059166632	0.938802208286027	0.365997954539984	0.999055673530808	-4.5951420951474	"ENSG00000169230"	NA	NA	0.999055673530808	NA
71.7464947195801	193.064188828351	0.938501103118631	0.366146529856832	0.999055673530808	-4.59514220190968	"ENSG00000286186"	NA	NA	0.999055673530808	NA
39.2177152382441	-72.5716401026626	0.938470860103046	0.366161455109573	0.999055673530808	-4.59514221263151	"ENSG00000107651"	NA	NA	0.999055673530808	NA
86.6263505903684	19.9417625082118	0.938449597819573	0.366171948530551	0.999055673530808	-4.59514222016931	"ENSG00000267711"	NA	NA	0.999055673530808	NA
-46.5503346724844	-2.1248567269689	-0.938355121137623	0.366218577479301	0.999055673530808	-4.59514225366122	"ENSG00000156265"	NA	NA	0.999055673530808	NA
26.6416086950236	1.52268539208529	0.9382858254474	0.366252781006282	0.999055673530808	-4.59514227822492	"ENSG00000147100"	NA	NA	0.999055673530808	NA
-26.074955909394	-12.3647465075351	-0.938227325142233	0.366281657806874	0.999055673530808	-4.59514229896087	"ENSG00000132906"	NA	NA	0.999055673530808	NA
-85.2244297675179	-102.983525955939	-0.938122592663736	0.366333359632996	0.999055673530808	-4.59514233608187	"ENSG00000182087"	NA	NA	0.999055673530808	NA
-35.5115514360786	0.93878499278902	-0.938007728106281	0.366390069116056	0.999055673530808	-4.59514237679056	"ENSG00000166106"	NA	NA	0.999055673530808	NA
-35.6984807664479	9.22922545565511	-0.937783553452105	0.366500763564745	0.999055673530808	-4.59514245622889	"ENSG00000232044"	NA	NA	0.999055673530808	NA
